title,score,label
offici letter sbv approv establish 100capit cambodia,0.6000000000000001,2
decis board director regard chang locat yen phong transact offic,-0.4,0
report capit safeti ratio decemb 31 2021,0.8,2
decis transfer equiti capit rubber compani 75 invest,0.4,2
grassrooot trade union reciv 12800 share,0.4,2
union militari comprerci joint stock bank regist buy 12800 share,-1.0,0
decis board director regard chang locat transact offic,0.8,2
grassrooot trade union receiv 43387 share,0.0,1
sign audit contract 2022,1.0,2
chang address thai nguyen branch pho yen transact offic,1.0,2
decis board director regard chang locat phu transact offic,1.0,2
grassroot trade union regist receiv transfer 43387 share,0.8,2
japan asia mb capit invest fund jambf sold 393000 share,0.0,1
trade stock hose,0.0,1
report chang ownership foreign investor,-0.8,0
scic invest fund bought 1 million mb share,-0.8,0
scic invest compani limit sic bought 1000000 share,-0.8,0
grassrooot trade union reciv 31055 share,-0.8,0
bvsc mb like abl loosen credit 3035,-0.4,0
resolut minut annual sharehold meet 2022,0.8,2
ms pham thu ngoc stop work tvbk 2542022,0.8,2
invest fund want sell share dissolv,0.8,2
trade union militari comprerci joint stock bank regist receiv transfer 31055 share,0.8,2
japan asia mb capit invest fund jambf regist sale 393000 share,0.8,2
mbh 3 plan handl bank 0 dong sold invest restructur,-0.8,0
mr luu trung thai talk transfer weak credit institut determin diffilt task bring great reson long term,-0.8,0
decis board director regard chang locat west saigon branch,1.0,2
decis transfer share rubber compani 75,-0.8,0
begin new strategi mb readi conquer goal becom digit busi lead financi group,-1.0,0
scic compani want buy mb share,0.0,1
bank stock support market capit vpbank surpas techcombank,0.0,1
scic invest compani limit sic regist buy 1000000 share,1.0,2
mb receiv compulsori transfer credit institut 2022 dividend 20,-0.4,0
link announc document meet annual sharehold meet 2022,-0.4,0
invit annual gener meet sharehold 2022,-0.4,0
add big bank announc profit 16500 billion dong provis bad debt nearli 400,-0.4,0
report compani manag 2021,-0.4,0
grassrooot trade union regist recip 198110 share,0.0,1
bank financ last week mani bank report huge interest despit covid bitcoin plung hard,0.0,1
bank stock simultan increas nvb increas ceil 10 repeat peak half ago,0.8,2
trade union militari commerci joint stock bank receiv transfer 59053 share,-1.0,0
grassroot trade union regist receiv transfer 59053 share,-0.4,0
chang address transact offic tu son bac ninh branch,-0.8,0
decis board director regard chang locat nha trang transact offic,-0.8,0
grassrooot trade union reciv 84118 share,0.8,2
grassroot trade union regist receiv transfer 84118 share,0.4,2
decis board director regard manag expenditur name locat,-0.6000000000000001,0
appoint mr le quoc minh deputi gener director 4112021,0.2,1
grassroot trade union receiv 59836 share,-1.0,0
grassroot trade union regist receiv transfer 59836 share,-0.6000000000000001,0
report capit safeti ratio,0.2,1
foreign investor sell strong bank share mani new bottom search,0.0,1
mani bank increas sharpli klb incir 14 boom volum bvb cause shock,-0.6000000000000001,0
deputi gener director mb sold 2 million share,-0.6000000000000001,0
mr le quoc minh deputi gener director sold 2000000 share,-0.6000000000000001,0
trade union militari commerci joint stock bank receiv transfer 209773 share,0.6000000000000001,2
mb luu trung thai densiti mb digit transact stand first group asia,-0.6000000000000001,0
militari joint stock commerci union regist receiv transfer 255672 share,0.4,2
compani charter,0.0,1
bank stock increas impress begin week lpb increas ceil ctg break,0.8,2
busi registr certif 49 chang,0.8,2
ctg continu declin deepli bank stock submerg red,-0.8,0
bank share simultan increas end session ctg left behind alon,0.8,2
mb estim reduc vnd 1000 billion interest last 5 month support custom overcom pandem,-0.4,0
deputi gener director mb regist sell 2 million share estim earn 60 billion vnd,-1.0,0
mr le quoc minh deputi gener director regist sell 2000000 share,-1.0,0
date adjust owner ratio foreign investor,-1.0,0
2582021 transact 979564905 addit list,-0.2,1
sbv decis amend content vessel establish oper licens,0.6000000000000001,2
15th secur registr certif,-0.6000000000000001,0
1282021 addit list 979564905 share,-0.6000000000000001,0
chang address branch offic transact offic,-0.6000000000000001,0
chang name tran phu transact offic,1.0,2
chang name locat transact offic decis dong nai branch,0.2,1
report compani manag first 6 month 2021,0.8,2
mb newspap interest 6 month increas period debt like lose capit sharpli nearli 60,-0.4,0
issu 979564905 share pay divididid profit tax accumul 2020,0.4,2
number vote share circul 3778321777 share,0.4,2
chang name bach dang transact offic,0.4,2
attend busi close right receiv dividi cash share bonu stock juli 12 juli 16,-1.0,0
mb profit reach 16000 billion year,-1.0,0
mb consolid nearli 8000 billion dong first 6 month record low debt ratio provis bad debt excess 310,-1.0,0
foreign investor nearli trillion collect buy share militari bank,-1.0,0
mb loosen foreign room 2324,-0.4,0
offici letter ssc maximum ratio mb countri,1.0,2
1272021 date educ divididid stock ratio 100 35,-1.0,0
charter capit mb surpass vietcombank agribank techcombank,-0.4,0
option issu share pay divididididid,0.4,2
publish share pay divididi,0.4,2
juli 13 mb close list divididid stock 35,0.4,2
chang address phu quoc branch thoi transact offic,0.4,2
chang locat tanen transact offic,0.4,2
notic ssc issuanc share pay divedend mb,0.4,2
pyn optimist prospect 4 bank stock predict hdbank profit year increas 38,0.4,2
mb prepar divid dividi stock 35,-0.4,0
chang locat son tra transact offic,0.0,1
chang address hoa binh branch,1.0,2
sign audit contract 2021 financi statement,-1.0,0
mb approv insit nearli 10000 bullion,1.0,2
chang address ninh branch,1.0,2
correct room ratio vsd relat msb,0.0,1
mb adjust foreign room 30,0.0,1
vsd notic adjust ownership foreign investor,0.2,1
cmbb2010 cancel certif certif guarante cmbb2010,0.8,2
cmbb2010 dkc dkc exercis right due matur cmbb2010,0.4,2
chang locat bach dang transact offic hai duong branch,0.2,1
busi explod first quarter,0.8,2
chang locat xuan mai transact offic,-0.8,0
cmbb2102 appr made list certif guarante cmbb2102,0.4,2
ssi research mb casa ratio increas 37 first quarter year nim reach 5,0.8,2
resolut board director approv contract mb member compani,0.0,1
resolut minut annual sharehold meet 2021,0.0,1
mb complet 35 dividend payment thirter sell capit viettel,0.8,2
mbh grow profit 2021 least 20 addit 35 million new custom,0.0,1
ceo mb luu trung thai mb becom multin financi corpor year imag futur focus southeast asia market,0.0,1
materi annual gener meet sharehold 2021,-0.8,0
chang locat lac long quan transact offic,0.6000000000000001,2
report evid distribut result guarante witnessesmbbkismcat01,1.0,2
decis board director regard chang phu dong transact offic,1.0,2
chang locat duc hoa transact offic,-1.0,0
mb invest construct citi ho chi minh citi year,-1.0,0
issu evid guarante witnessesmbkismcat01,0.6000000000000001,2
certif registr evid evid guarante wealth,0.6000000000000001,2
bach fox offer wit guarante witnessmbbkismcat01,0.6000000000000001,2
mr le huu duc son law cthđqt boy gight 71500 share,-1.0,0
invit annual gener meet sharehold 2021,0.6000000000000001,2
document annual investor congress 2021,0.6000000000000001,2
mb want choos viettel issu individu rais ownership larg sharehold bank 20,0.6000000000000001,2
mb plan profit vnd 13200 billion year pay 35 dividod continu sell capit viettel increas capit nearli 39000 billion billion,0.6000000000000001,2
cmbb2009 dkc dkc exercis right due massur cmbb2009,1.0,2
report capit adeocaci ratoo decemb 31 2020,0.2,1
offici letter state bank vietnam approv address branch transact offic,0.8,2
chang address thai thuy transact offic,-0.6000000000000001,0
cmbb2009 cancel certif certif guarante cmbb2009,-0.6000000000000001,0
chang address thanh xuan branch,-1.0,0
chang locat tan son nhat transact offic,-1.0,0
cmbb2008 dkk dkc exercis right due matur cmbb2008,-1.0,0
chang address market transact offic,-1.0,0
chang address yen lac transact offic,-1.0,0
2532021 date educ train attend annual sharehold meet 2021,-1.0,0
cmbb2008 toc cancel certif guarante cmbb2008 certif,-0.6000000000000001,0
resolut board director plan organ annual gener meet sharehold 2021,-0.6000000000000001,0
decis board director regard chang dao anh transact offic,-1.0,0
trade union militari joint stock commerci bank reciv transfer 54111 share,0.2,1
cmbb2011 dkk dkc exercis right due mataut cmbb11,0.2,1
market invest fund 1 prospect vietnames bank stock,1.0,2
cmbb2011 appr year delist cancel water guarante cmbb2011,-0.8,0
grassrooot trade union regist transfer 54111 share,0.0,1
vsd offici letter date room adjust stock code,0.4,2
cmbb101 approv list certif guarante cmb2001,-0.8,0
bao minh joint stock corpor sold 1242000 share,-0.4,0
chang locat hai ba trung branch,0.8,2
chang locat giang vo transact offic,0.8,2
report compani manag situat 2020,1.0,2
number vote share circul 2798756872 share,-1.0,0
bao minh joint stock corpor regist sell 1242000 share,0.6000000000000001,2
chang address phu phu transact offic viet tri branch,1.0,2
chang address branch cn depart transact 1,1.0,2
cmbb2007 dkk dkc exercis right due mataut cmbb2007,0.2,1
certif registr evid evid guaranteembbvndmcat202003,1.0,2
